priority,ticker,peer_blocker_type,unlock_stage,workflow_group,workflow_scope,next_action_summary,peer_trend_status,peer_valuation_status,peer_count,ready_peer_count,peer_price_ready_count,peer_momentum_ready_count,peer_fundamentals_ready_count,peer_valuation_ready_count,sample_peers,missing_peer_reason,next_peer_action,next_input_file,validation_sequence,focus_command,example_command,copy_only_note,updated_at
3,RMTI,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RMTI in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RMTI,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.331694+00:00
3,RNA,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RNA in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RNA,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.331786+00:00
3,RNAC,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RNAC in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RNAC,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.331874+00:00
3,RNAZ,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RNAZ in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RNAZ,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.331964+00:00
3,RNGT,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RNGT in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RNGT,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.332053+00:00
3,RNTX,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RNTX in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RNTX,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.332141+00:00
3,RNW,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RNW in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RNW,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.332245+00:00
3,RNXT,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for RNXT in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=RNXT,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.332335+00:00
3,ROAD,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ROAD in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=ROAD,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.332424+00:00
3,ROC,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ROC in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=ROC,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.332515+00:00
3,ROCK,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ROCK in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=ROCK,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.332605+00:00
3,ROIV,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ROIV in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=ROIV,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.332695+00:00
3,ROK,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ROK in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=ROK,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.332787+00:00
3,ROKU,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ROKU in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=ROKU,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.332879+00:00
3,ROL,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ROL in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=ROL,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.332968+00:00
3,ROMA,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ROMA in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=ROMA,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.333059+00:00
3,ROOT,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ROOT in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=ROOT,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.333149+00:00
3,ROP,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ROP in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=ROP,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.333236+00:00
3,ROST,missing_peer_mapping,add_source_backed_peer_mappings,peer_mapping_after_price,master_universe,"Add at least two trusted, source-backed peer rows; fallback sector/industry context is not trusted peer data.",peer_trend_blocked,peer_valuation_blocked,0,0,0,0,0,0,,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for ROST in data/imports/peers.csv.,data/imports/peers.csv,make templates -> fill source-backed peers -> make imports-validate -> make imports-preview -> make imports-apply,make focus-peers TICKER=ROST,make peer-mapping-queue TOP_N=25,Copy commands only; review staged rows before applying local CSV changes.,2026-05-30T04:19:24.333327+00:00
